transaction_id,amount,hour_of_day,merchant_category,card_present,distance_from_home_km,num_transactions_last_24h,avg_amount_last_30d,account_age_days,is_foreign_transaction,is_fraud
33843,80.64,10,dining,0,4.5,3,55.64,3633,0,0
15512,171.4,13,electronics,0,14.0,1,74.97,162,0,0
1927,104.41,5,grocery,1,7.2,3,74.1,2340,0,0
36326,97.48,2,online_retail,1,27.6,3,80.96,461,0,0
23334,46.84,0,electronics,1,7.4,2,94.83,228,0,0
24584,123.96,10,online_retail,0,15.4,0,81.46,1272,0,0
4488,256.41,12,grocery,1,1.1,2,100.4,3842,0,0
11088,92.33,8,dining,0,7.1,1,83.75,1104,0,0
31526,173.87,18,dining,0,27.5,0,92.04,1236,0,0
26165,117.38,0,gas_station,1,60.3,3,117.78,2640,0,0
44344,177.92,10,grocery,1,6.3,0,101.29,2365,0,0
8058,29.95,22,gas_station,1,26.4,2,37.54,2647,0,0
10483,76.07,19,grocery,1,3.7,1,78.62,3973,0,0
1842,106.37,0,gas_station,1,50.4,2,123.47,1737,0,0
38320,77.33,11,gas_station,0,7.0,2,90.31,3151,0,0
5690,362.77,14,gas_station,0,4.0,1,42.05,2259,0,0
30824,331.34,12,grocery,1,45.1,1,109.07,3053,0,0
38280,194.9,15,grocery,1,5.0,2,57.9,2336,0,0
1601,29.39,17,dining,1,4.2,2,129.95,2321,0,0
18511,200.55,15,grocery,1,12.3,1,10.04,2812,0,0
29859,110.88,11,electronics,1,5.9,2,5.0,592,0,0
24659,166.48,10,dining,0,0.7,2,124.54,3141,0,0
24179,107.93,7,travel,1,3.7,3,105.65,3777,0,0
32518,99.11,14,travel,1,0.8,0,121.86,3694,0,0
37942,153.74,11,electronics,1,9.5,2,120.87,1193,0,0
24337,74.69,4,dining,1,13.7,0,99.02,3318,0,0
48304,48.27,11,online_retail,1,1.6,4,53.99,136,0,0
44613,100.02,12,online_retail,1,27.0,2,85.38,589,0,0
25090,39.15,5,dining,1,24.6,1,76.96,245,0,0
22720,84.58,0,dining,0,2.8,1,99.33,2301,0,0
3244,12.67,11,entertainment,1,0.0,0,118.58,3708,0,0
22327,66.2,9,grocery,1,31.6,3,122.12,281,1,0
42708,114.18,14,grocery,0,10.7,1,44.5,2353,0,0
29944,144.48,7,grocery,0,3.9,3,95.3,2807,0,0
18283,70.81,7,electronics,1,31.4,1,104.2,2471,0,0
43851,224.16,9,gas_station,1,5.4,1,90.22,579,0,0
49137,49.02,7,gas_station,1,19.9,3,102.39,3665,0,0
33427,23.63,9,online_retail,1,17.2,2,14.29,3130,0,0
26056,100.25,19,grocery,0,0.9,1,160.17,998,0,0
3962,90.17,13,utilities,1,1.3,2,55.44,2180,0,0
21741,139.54,19,gas_station,1,17.3,1,41.89,2544,0,0
849,121.5,22,travel,1,12.3,3,158.81,173,0,0
11818,224.79,11,online_retail,1,9.4,2,41.74,1375,0,0
29981,52.93,19,dining,1,30.8,3,68.83,1599,0,0
10022,56.36,14,entertainment,1,11.0,2,84.06,687,0,0
33987,41.16,15,dining,1,19.2,2,137.11,1582,0,0
38355,113.87,18,grocery,1,29.9,7,98.53,1835,0,0
16516,185.22,22,dining,0,16.6,1,157.69,2413,0,0
14144,208.03,0,grocery,1,4.3,2,33.17,3864,0,0
24418,78.98,15,dining,1,44.4,0,40.28,1867,0,0
1304,100.41,17,entertainment,0,2.5,2,99.42,1710,0,0
3019,112.53,3,online_retail,0,16.5,1,51.14,1312,0,0
36426,69.62,19,grocery,1,16.7,1,99.8,3987,0,0
14546,23.81,6,grocery,1,30.5,3,56.84,181,0,0
29788,175.08,0,utilities,1,37.7,1,103.91,1172,0,0
1233,171.84,8,online_retail,1,8.0,3,55.57,2003,0,0
11992,123.61,3,gas_station,1,57.6,2,151.76,797,1,0
36660,76.05,6,dining,1,0.4,1,159.31,3638,0,0
43961,57.7,14,grocery,1,24.0,3,102.95,68,0,0
32754,187.68,9,grocery,1,0.1,1,119.07,887,0,0
24112,79.24,15,dining,1,50.5,7,14.09,2697,0,0
33930,173.42,10,dining,1,65.9,3,28.76,2249,0,0
31576,155.78,8,online_retail,1,22.3,1,133.96,3744,0,0
49629,1105.77,3,online_retail,1,2032.5,9,5.0,1591,0,1
45391,178.68,14,grocery,0,23.4,0,23.14,3862,0,0
424,332.05,7,dining,1,2.3,2,52.29,2261,0,0
31841,170.9,7,electronics,0,14.7,3,89.57,31,0,0
16879,134.54,23,online_retail,1,10.9,1,139.61,2243,0,0
13083,45.85,11,online_retail,1,4.4,2,127.18,3967,0,0
28095,54.89,7,utilities,1,4.5,0,73.64,2921,0,0
30612,48.81,19,gas_station,1,12.3,3,95.02,1462,0,0
4118,40.55,6,utilities,1,12.6,1,125.49,2822,0,0
27648,14.54,12,gas_station,1,4.0,0,108.34,809,0,0
809,208.88,16,online_retail,0,8.4,1,134.81,1424,0,0
24274,446.61,16,online_retail,1,6.4,2,94.17,2284,0,0
28517,10.3,7,gas_station,0,20.5,2,91.56,2785,0,0
48401,80.29,21,grocery,1,53.1,3,124.64,118,0,0
38772,329.96,12,entertainment,1,4.6,3,141.24,766,0,0
15067,18.84,11,dining,1,19.1,2,69.14,1721,0,0
45989,43.17,16,entertainment,1,12.7,0,155.57,392,0,0
19725,62.77,4,online_retail,0,37.1,1,83.68,2167,0,0
11252,56.58,10,electronics,0,53.5,1,126.23,3817,0,0
33573,144.86,7,grocery,1,13.7,2,118.24,818,0,0
38717,45.44,21,dining,1,1.0,1,44.9,2711,0,0
40168,100.77,12,grocery,0,7.9,1,81.59,2733,0,0
1208,177.84,18,online_retail,1,27.2,7,134.27,1337,1,0
11203,69.26,17,travel,1,6.5,1,146.64,2171,0,0
23867,10.74,19,online_retail,1,6.0,4,62.72,848,0,0
41857,140.83,12,gas_station,1,8.6,0,112.13,1143,0,0
42241,167.1,17,gas_station,1,5.7,2,35.89,1804,0,0
41351,66.22,21,electronics,0,40.2,2,169.42,816,0,0
49826,111.74,5,electronics,0,773.3,2,5.0,1706,0,1
46790,108.8,9,gas_station,1,17.0,2,110.41,2879,0,0
46910,123.22,6,dining,0,4.0,2,5.0,1281,0,0
25977,216.34,14,dining,0,5.2,3,135.76,2004,0,0
17098,95.13,11,electronics,1,33.3,1,55.03,2082,0,0
24332,148.66,14,electronics,1,7.3,3,58.15,910,0,0
49752,394.66,21,electronics,0,5.6,6,79.77,2360,0,1
39326,127.85,13,grocery,1,6.0,2,16.43,2446,0,0
14244,315.59,12,online_retail,1,15.8,4,142.8,3433,0,0
29542,132.89,13,dining,1,14.8,1,102.15,1396,0,0
37672,70.59,8,dining,1,19.2,2,82.95,2410,0,0
35327,47.49,4,travel,0,3.7,6,94.04,3926,0,0
1929,53.65,7,electronics,0,20.9,3,77.12,3962,0,0
33401,108.69,17,gas_station,1,13.6,0,111.56,798,0,0
36812,77.62,2,grocery,1,4.4,1,108.97,431,0,0
14392,27.6,18,dining,1,14.7,1,15.73,1475,0,0
43913,39.53,10,travel,1,7.1,0,5.0,2126,0,0
22729,168.37,14,online_retail,1,5.4,4,67.39,3166,0,0
49190,126.02,5,travel,0,1893.7,5,35.41,1845,0,1
41926,213.54,15,gas_station,1,28.7,2,40.4,2787,0,0
11780,216.81,13,travel,1,18.5,2,121.0,2105,0,0
25946,44.49,8,gas_station,1,2.3,2,142.85,2910,0,0
49430,96.11,0,utilities,0,138.3,4,153.85,1036,0,1
27051,39.33,8,online_retail,0,16.0,2,65.52,39,0,0
18992,268.84,13,grocery,1,5.0,3,65.37,1855,0,0
24401,122.24,2,entertainment,1,3.4,3,134.36,1041,0,0
5701,68.27,17,utilities,0,0.3,2,88.63,1412,0,0
25564,165.23,7,online_retail,1,8.5,2,99.56,1484,0,0
2216,95.92,9,electronics,1,23.1,3,130.65,3988,0,0
25073,56.06,15,grocery,1,29.2,1,79.89,965,0,0
11320,60.5,9,grocery,1,16.2,4,68.44,1123,0,0
31060,109.77,19,grocery,1,10.4,1,59.85,1080,0,0
22966,188.79,8,grocery,1,15.7,3,90.53,1600,0,0
31267,185.42,16,utilities,1,1.3,1,144.64,424,0,0
41822,130.44,2,travel,1,7.8,1,94.66,2595,0,0
16314,28.7,10,travel,0,5.0,1,69.51,1522,0,0
4568,100.77,14,grocery,1,1.1,0,137.95,1296,0,0
28844,49.16,16,dining,0,20.8,1,124.23,1892,0,0
40651,58.08,15,gas_station,1,41.7,0,69.88,884,0,0
41173,159.09,15,online_retail,1,5.1,3,72.1,2171,0,0
18359,77.9,15,grocery,1,17.4,1,106.84,1406,0,0
6599,114.94,17,grocery,0,4.4,2,75.75,2719,0,0
1847,188.49,7,grocery,1,13.7,3,156.31,3464,0,0
881,77.79,14,grocery,1,7.7,0,118.61,2345,0,0
15615,28.68,14,travel,1,30.2,3,42.12,252,0,0
6063,22.79,10,grocery,0,0.1,3,106.58,356,0,0
2188,64.12,18,dining,1,30.9,0,73.23,504,0,0
40367,27.43,18,utilities,1,8.5,1,82.01,2545,0,0
21481,40.76,16,online_retail,1,21.4,3,125.04,2523,0,0
35760,270.48,23,dining,1,1.4,2,48.74,1635,0,0
48764,22.89,20,online_retail,1,47.6,1,91.17,3229,0,0
17330,149.02,8,online_retail,1,21.6,0,103.09,308,0,0
2781,133.12,8,grocery,1,31.1,2,5.0,3217,0,0
38229,146.72,11,online_retail,1,31.1,2,133.68,798,0,0
35306,316.22,10,utilities,1,26.5,1,97.79,1427,0,0
42525,27.23,8,travel,1,38.3,3,63.84,2816,0,0
45367,192.11,12,gas_station,1,4.2,3,62.75,2093,0,0
18561,142.09,8,online_retail,0,36.0,2,100.6,3809,0,0
2560,66.96,14,grocery,1,9.5,2,79.99,3627,0,0
16216,57.58,3,dining,1,1.1,2,106.23,1307,0,0
44702,90.95,13,online_retail,0,16.5,0,75.57,1774,0,0
28394,201.11,20,gas_station,0,22.6,1,81.06,2031,0,0
9551,59.96,9,online_retail,1,25.4,3,113.01,362,0,0
530,109.45,7,electronics,1,2.9,2,64.22,3752,0,0
27265,242.56,14,gas_station,1,0.2,2,68.92,781,0,0
42831,232.19,6,dining,1,13.7,2,153.89,710,0,0
5612,118.51,10,electronics,1,1.8,4,136.06,1703,0,0
23022,47.65,4,gas_station,0,5.9,2,84.47,358,0,0
40021,164.1,8,grocery,1,10.1,1,140.89,677,0,0
49955,562.67,3,online_retail,0,191.7,6,39.01,2718,0,1
18146,108.92,6,gas_station,1,1.0,0,143.3,3401,0,0
44099,112.77,11,gas_station,1,4.3,4,64.35,745,0,0
9978,29.13,7,online_retail,1,25.6,3,5.0,92,0,0
18390,62.67,9,online_retail,1,17.9,2,54.25,242,0,0
47383,19.36,12,gas_station,1,5.0,3,142.67,3897,0,0
12432,45.49,9,utilities,1,9.9,4,74.71,2158,0,0
11363,32.05,7,online_retail,1,2.5,3,112.29,1022,0,0
39568,22.36,6,gas_station,0,8.2,1,168.58,513,0,0
2401,262.51,16,grocery,1,49.7,1,131.2,1002,0,0
44668,25.98,9,travel,1,0.8,3,110.54,1166,0,0
20064,218.88,16,dining,1,32.0,1,77.69,2886,0,0
9635,174.03,6,travel,0,5.4,3,207.37,2467,0,0
30298,94.38,10,gas_station,1,22.2,4,149.43,1138,0,0
10549,120.16,23,electronics,1,34.5,2,44.63,1096,0,0
18764,417.72,18,grocery,1,20.7,1,83.1,1470,0,0
7256,127.99,13,grocery,0,6.9,2,65.42,1574,0,0
17124,160.12,9,gas_station,1,35.6,3,157.83,459,0,0
46742,233.16,10,gas_station,1,4.0,0,80.4,1941,0,0
30777,181.8,3,travel,1,6.9,1,53.5,3735,0,0
5928,70.72,11,travel,0,17.3,2,123.4,1349,1,0
1833,50.45,6,grocery,0,1.3,1,32.14,309,0,0
4753,67.5,10,utilities,0,1.4,3,107.66,1594,0,0
11482,62.98,23,travel,1,5.1,3,63.15,3341,0,0
13691,397.63,10,utilities,1,5.1,4,40.96,2593,0,0
29646,30.62,12,grocery,0,15.2,1,97.33,3830,0,0
27547,206.36,18,grocery,1,11.1,4,129.38,1254,0,0
4872,138.16,18,dining,0,12.2,0,89.43,1883,0,0
49569,1235.71,5,grocery,0,161.7,8,107.97,3413,0,1
46696,85.05,6,grocery,1,59.4,3,116.76,376,0,0
1472,202.64,7,travel,1,0.7,0,127.82,3179,0,0
40700,162.68,19,dining,1,22.9,4,90.81,3292,0,0
19617,66.83,23,electronics,0,4.3,6,94.88,1913,0,0
36472,135.28,12,travel,0,6.0,3,68.94,3619,0,0
11746,245.59,8,dining,1,11.4,2,69.07,3880,0,0
41588,87.12,10,electronics,1,9.0,3,84.65,345,0,0
6692,280.03,13,travel,0,58.4,4,101.0,3552,0,0
19943,397.53,9,electronics,1,1.7,1,9.07,584,0,0
36739,295.68,18,grocery,1,5.3,3,14.47,3104,0,0
46069,80.44,17,gas_station,1,6.5,3,71.17,1349,0,0
25247,8.76,9,grocery,1,34.3,1,108.37,427,0,0
43103,113.51,9,electronics,0,41.2,4,94.83,923,0,0
47538,129.06,13,entertainment,0,1.0,3,78.76,1402,0,0
47682,142.44,15,grocery,1,2.7,1,111.55,3742,0,0
8662,88.82,7,online_retail,1,4.1,1,82.36,2820,0,0
18840,215.1,15,dining,1,13.6,1,83.14,936,0,0
5314,58.31,9,electronics,1,10.3,2,48.04,1556,0,0
25347,51.45,22,gas_station,1,18.3,1,95.12,2996,0,0
11657,436.73,11,dining,1,25.6,2,53.63,149,0,0
43760,57.79,23,dining,1,2.0,3,132.08,1661,0,0
10459,20.42,10,online_retail,0,8.6,2,132.48,1845,0,0
44007,66.57,5,grocery,1,47.4,3,54.59,3345,0,0
5560,96.28,16,dining,1,2.5,3,35.28,764,0,0
25773,40.2,8,online_retail,0,3.7,3,106.9,1005,0,0
31794,143.34,3,utilities,1,5.9,2,73.5,2429,0,0
18420,122.74,18,gas_station,0,6.0,7,124.89,3163,0,0
12769,399.14,9,gas_station,0,44.5,4,87.65,2134,0,0
8069,212.81,2,travel,1,25.7,1,31.82,1002,0,0
5819,163.15,15,online_retail,0,20.4,2,90.86,2118,0,0
13188,109.57,19,entertainment,1,3.4,1,52.48,2170,0,0
37241,49.03,13,gas_station,0,12.2,1,150.9,3428,0,0
12331,11.27,18,dining,1,11.3,2,130.92,521,0,0
11446,41.91,9,gas_station,1,54.9,1,96.05,770,0,0
5136,280.97,15,grocery,1,1.4,4,38.06,426,0,0
8746,51.67,8,online_retail,1,3.2,2,126.83,3487,0,0
41535,78.15,7,grocery,1,24.3,5,117.22,1407,0,0
9147,201.62,11,dining,1,12.4,2,76.89,3074,0,0
21568,36.22,15,grocery,1,20.0,3,134.96,1024,0,0
1440,103.22,8,utilities,1,34.5,4,72.49,1563,0,0
28110,151.8,13,entertainment,1,7.3,4,125.2,917,0,0
13714,25.99,6,grocery,1,12.6,2,105.51,1314,0,0
9696,50.99,17,travel,1,8.9,3,92.74,3063,0,0
29068,73.81,7,gas_station,1,5.0,1,194.47,3463,0,0
1206,105.53,13,online_retail,1,10.4,2,151.65,1709,0,0
40878,177.35,21,electronics,1,30.7,7,39.11,3051,0,0
12473,34.68,23,gas_station,1,10.1,2,56.36,1676,0,0
45323,87.5,6,grocery,0,8.4,1,62.44,2524,0,0
45626,267.27,22,grocery,1,8.6,2,29.01,2965,0,0
38016,318.49,17,electronics,1,32.8,2,108.97,692,0,0
16127,97.78,9,grocery,1,5.6,2,136.94,1360,0,0
31232,40.31,12,dining,0,4.5,4,71.0,1727,0,0
47780,95.94,15,gas_station,1,17.2,2,118.5,2775,0,0
16648,193.83,17,utilities,1,6.0,2,155.36,2899,0,0
11932,75.26,8,utilities,1,8.3,2,82.65,3283,0,0
9600,185.23,10,online_retail,1,16.8,1,21.04,3922,0,0
48159,102.66,16,electronics,1,3.1,0,114.88,370,0,0
12827,121.26,13,gas_station,1,8.5,0,143.68,779,0,0
27347,25.36,15,entertainment,1,16.9,1,104.23,3067,0,0
12333,115.15,8,gas_station,1,15.1,4,71.32,2404,0,0
27245,132.35,9,online_retail,1,15.0,2,88.9,2098,0,0
43272,443.47,15,gas_station,0,29.2,2,71.07,521,0,0
13479,262.5,14,dining,1,5.7,2,126.45,3508,0,0
43620,83.36,7,electronics,1,14.7,0,128.37,2280,0,0
27925,278.35,13,grocery,1,11.1,1,110.56,3518,0,0
44109,151.47,19,grocery,1,11.6,5,62.2,1507,0,0
27910,231.37,12,grocery,1,8.9,6,60.58,2713,0,0
23103,187.77,11,dining,1,35.7,0,57.87,1417,0,0
14724,133.33,17,dining,1,24.4,1,91.58,2907,0,0
33390,235.85,9,dining,0,6.1,4,138.9,602,0,0
12271,61.64,12,grocery,0,12.8,2,52.39,2676,0,0
10197,41.45,23,travel,1,21.1,2,51.82,1594,0,0
15807,90.83,13,grocery,1,16.6,1,70.66,3025,0,0
35765,94.77,15,entertainment,1,2.1,2,104.2,1360,0,0
39854,226.65,8,travel,1,1.1,3,7.45,779,0,0
41747,51.21,19,online_retail,1,23.6,1,79.28,142,0,0
49543,703.63,19,travel,0,95.2,4,10.32,668,0,1
31067,32.94,20,grocery,1,6.1,3,84.65,144,0,0
14187,200.97,6,grocery,1,4.6,0,181.05,435,0,0
16070,28.46,8,online_retail,1,29.5,2,102.24,2525,0,0
49560,465.22,8,travel,1,3535.9,5,71.15,821,1,1
32485,48.33,7,dining,0,4.0,1,154.68,447,0,0
16469,83.38,12,online_retail,0,6.4,1,72.27,1722,0,0
40007,191.78,13,online_retail,1,0.8,2,66.05,536,0,0
31272,38.34,9,dining,0,21.7,4,68.51,595,0,0
34097,521.98,12,grocery,0,3.6,0,88.91,2404,0,0
14910,207.15,19,online_retail,1,21.0,0,187.02,3196,0,0
24689,350.04,16,entertainment,1,34.6,1,71.63,2031,0,0
16795,142.14,6,online_retail,1,9.9,2,117.76,1914,0,0
45247,128.32,12,utilities,0,2.0,3,117.58,1724,0,0
4240,158.88,11,travel,1,27.3,6,37.15,2373,0,0
5090,74.82,5,grocery,0,15.8,1,52.42,2958,0,0
25197,191.86,19,gas_station,1,6.1,2,33.23,3271,0,0
30718,140.39,11,travel,1,35.8,1,113.16,3035,0,0
6466,166.06,12,entertainment,0,9.5,3,78.16,556,0,0
40558,273.21,12,gas_station,0,29.0,0,70.73,2569,0,0
8936,93.3,9,dining,0,37.2,0,82.02,121,0,0
39425,141.42,2,grocery,0,22.4,3,26.59,1164,0,0
31204,87.98,20,gas_station,1,12.5,1,111.53,387,0,0
29457,96.7,11,grocery,1,17.1,0,52.32,2210,0,0
47881,51.21,17,utilities,1,17.9,3,161.78,3817,0,0
1315,61.13,10,gas_station,1,91.8,0,129.38,2682,0,0
12718,116.63,9,gas_station,1,6.1,1,63.92,2892,0,0
19672,78.05,10,dining,1,4.7,3,183.49,1181,0,0
9223,60.51,13,online_retail,1,3.1,3,131.24,2900,0,0
38266,178.11,17,travel,1,10.3,3,51.01,2423,0,0
10352,180.53,23,electronics,0,0.1,4,133.93,2928,0,0
8074,199.21,8,dining,1,24.0,3,155.5,1733,0,0
42975,89.61,7,electronics,1,3.0,2,24.75,3592,0,0
34122,212.36,9,gas_station,1,5.7,2,84.06,1339,0,0
15598,183.21,16,online_retail,1,2.6,2,132.67,1526,0,0
41493,76.71,8,grocery,1,10.9,3,12.98,1314,0,0
36361,32.89,18,travel,1,43.3,0,38.55,888,0,0
43275,70.74,16,entertainment,1,10.4,1,138.38,3492,0,0
37269,307.47,15,grocery,1,32.8,1,79.7,2512,0,0
28599,63.72,7,entertainment,0,9.5,1,34.46,280,0,0
41283,129.62,18,grocery,0,16.2,2,102.13,2191,0,0
23368,100.21,19,gas_station,1,6.2,0,73.02,2352,0,0
13578,189.72,18,gas_station,1,27.3,0,87.43,3837,0,0
14909,5.42,13,electronics,0,12.1,1,79.67,784,0,0
1046,133.4,19,grocery,1,13.9,4,135.55,2481,0,0
17968,9.83,18,online_retail,0,1.4,2,165.56,2938,0,0
23435,182.57,9,travel,1,9.3,4,185.93,818,0,0
26001,23.48,23,dining,1,5.9,4,139.75,989,0,0
39766,180.73,18,travel,1,1.3,2,107.27,667,0,0
15964,109.17,9,grocery,1,0.5,0,63.27,2052,1,0
32357,89.97,23,grocery,1,21.9,1,30.65,1851,0,0
14941,60.07,15,grocery,1,17.9,1,87.57,1999,0,0
41007,116.61,18,grocery,1,9.8,5,153.69,353,0,0
3138,196.77,6,gas_station,0,17.5,3,95.84,1848,0,0
41239,210.72,14,utilities,0,35.0,4,83.38,3095,0,0
41852,104.55,10,entertainment,1,18.4,2,100.73,2309,0,0
38451,245.12,19,grocery,1,8.1,1,131.63,862,0,0
28496,64.7,20,grocery,1,30.3,2,69.38,2015,0,0
22110,172.47,15,grocery,0,13.0,4,92.52,1883,0,0
20286,29.03,1,online_retail,1,41.7,4,108.73,2842,0,0
1772,130.86,23,travel,1,43.5,1,107.1,1197,0,0
29772,69.81,8,gas_station,1,8.0,4,66.36,3701,0,0
33674,31.91,11,online_retail,0,9.3,1,153.35,2170,0,0
14590,111.84,20,gas_station,1,8.6,3,53.16,3340,0,0
23420,158.39,21,travel,0,12.3,0,123.13,3523,0,0
35265,169.96,13,online_retail,1,11.3,2,38.6,2889,1,0
36522,32.15,13,dining,1,15.2,2,176.16,2234,0,0
1287,203.91,23,grocery,0,6.0,3,53.36,3199,0,0
3948,103.3,14,gas_station,1,9.9,0,98.71,1395,0,0
29852,221.66,12,online_retail,1,20.7,1,47.88,2006,0,0
2621,143.66,21,online_retail,1,31.4,0,96.71,2290,0,0
13291,424.77,19,online_retail,1,4.0,1,25.49,2746,0,0
24627,90.55,12,grocery,1,9.4,2,80.18,1137,0,0
24536,184.39,7,grocery,1,10.2,4,95.67,3535,0,0
14814,85.8,8,travel,1,3.7,2,93.86,1852,0,0
42749,11.21,17,grocery,0,6.6,2,116.47,3960,0,0
28428,294.84,14,dining,0,23.9,1,81.26,2952,0,0
22984,92.46,14,dining,1,4.8,0,99.53,3087,0,0
23682,59.12,9,dining,1,7.7,1,115.22,1792,0,0
41629,358.17,13,online_retail,0,22.0,3,86.86,3551,0,0
36583,267.14,21,travel,1,0.3,1,74.26,2315,0,0
29914,203.31,7,gas_station,1,30.1,1,92.25,1444,0,0
12017,166.55,9,gas_station,0,5.6,3,74.19,1260,0,0
38303,133.95,15,online_retail,0,7.0,5,72.06,1191,0,0
48258,83.96,19,travel,1,15.7,3,98.99,3569,0,0
17544,90.33,11,grocery,1,50.7,0,69.4,3640,0,0
2238,282.43,6,dining,0,0.2,1,33.31,635,0,0
34181,159.01,23,dining,1,4.0,0,78.91,707,0,0
49592,564.3,18,dining,0,373.9,9,125.44,2977,0,1
28609,332.16,13,entertainment,0,23.1,1,108.87,3994,0,0
1205,198.63,2,online_retail,1,5.5,3,45.67,1846,0,0
4664,194.14,14,electronics,1,11.0,2,78.31,891,0,0
48841,261.06,17,grocery,1,12.8,3,103.43,1899,0,0
39073,274.3,11,grocery,1,5.9,0,70.6,980,0,0
24497,270.74,18,grocery,1,6.9,1,60.01,1853,0,0
40496,401.33,8,online_retail,1,4.9,3,135.09,871,0,0
46264,106.58,11,grocery,1,18.8,0,61.4,2574,0,0
31396,90.44,7,gas_station,1,22.1,1,47.09,3165,0,0
27147,241.0,7,gas_station,1,32.0,4,48.04,79,0,0
45233,61.78,17,travel,0,36.1,1,83.96,3195,0,0
25914,180.71,10,utilities,1,3.3,4,70.39,3199,0,0
47141,22.37,9,online_retail,1,4.8,2,114.42,3272,0,0
37006,53.12,12,gas_station,1,26.1,0,164.87,2814,0,0
33731,136.68,13,online_retail,0,23.3,1,86.49,3338,0,0
29422,9.13,7,online_retail,1,12.7,0,105.62,754,0,0
34066,341.31,13,dining,1,10.7,1,131.47,3772,0,0
42807,54.5,2,gas_station,0,10.8,0,146.34,2855,0,0
45889,133.92,6,utilities,0,11.2,2,141.63,37,0,0
17246,321.33,8,dining,1,15.3,1,130.01,3378,0,0
25131,94.53,5,grocery,0,23.8,0,94.55,896,0,0
24101,25.71,6,entertainment,1,35.5,0,63.99,130,0,0
15737,107.41,6,online_retail,1,23.9,0,76.69,3802,0,0
37359,517.97,11,electronics,0,0.6,2,5.0,534,0,0
40501,169.35,18,online_retail,0,6.9,4,94.09,692,0,0
40679,85.73,16,online_retail,1,33.9,2,131.04,861,0,0
12964,233.92,2,online_retail,1,4.6,2,89.29,3404,0,0
20854,194.37,19,grocery,1,27.3,2,84.3,1513,0,0
9999,118.42,2,gas_station,1,48.0,0,105.97,3419,0,0
31581,26.59,15,grocery,1,63.6,2,132.32,153,0,0
36277,208.49,8,dining,1,1.9,3,87.96,660,0,0
3825,50.57,14,dining,1,19.6,2,116.1,2429,0,0
4958,167.22,6,dining,1,9.2,1,87.28,189,0,0
29993,29.02,22,online_retail,1,6.5,3,64.36,1141,0,0
2777,21.19,12,grocery,1,11.1,2,5.0,766,0,0
24719,16.63,22,gas_station,1,11.8,2,128.54,1404,0,0
39401,117.07,16,dining,1,3.1,2,68.08,2453,0,0
48814,55.58,3,electronics,1,6.8,3,53.37,2646,0,0
9144,129.9,20,electronics,0,11.7,1,127.29,3234,0,0
46221,33.05,19,entertainment,0,11.5,1,39.57,1413,0,0
36070,100.47,14,entertainment,1,9.3,4,84.26,3237,0,0
14582,96.22,8,utilities,1,5.8,2,102.16,853,0,0
8896,116.88,7,electronics,1,9.7,1,31.15,1762,0,0
46253,43.7,9,gas_station,1,30.8,2,68.11,2949,0,0
10011,51.99,2,online_retail,1,17.1,4,83.6,746,0,0
43707,95.46,12,entertainment,1,6.1,1,5.0,3694,0,0
7683,137.86,21,grocery,0,2.2,1,144.58,2277,0,0
21500,71.77,18,utilities,0,6.5,1,99.39,1910,0,0
33131,57.35,12,dining,1,22.2,4,123.7,806,0,0
15070,80.72,16,electronics,1,10.3,4,45.61,3316,0,0
41101,80.64,6,entertainment,1,58.6,2,135.39,2667,0,0
45602,134.97,6,online_retail,1,9.1,0,111.41,1874,0,0
41105,61.82,1,online_retail,1,8.3,1,51.09,1136,0,0
30854,84.47,16,grocery,1,0.5,4,100.0,1445,0,0
3054,89.41,5,electronics,1,46.1,2,49.1,3888,0,0
11686,37.31,13,grocery,0,6.2,1,60.2,2552,0,0
6917,175.88,14,dining,1,22.4,2,106.24,3215,0,0
40712,117.23,10,travel,1,6.3,2,164.14,1574,0,0
885,117.22,13,dining,0,1.4,2,67.91,1194,0,0
22713,128.43,13,grocery,0,54.3,1,47.46,3046,0,0
6288,110.05,5,travel,0,0.6,1,143.73,3044,0,0
18599,40.33,18,electronics,1,0.6,2,40.84,3022,0,0
6409,60.36,4,grocery,1,10.9,2,150.38,3595,0,0
14007,129.65,19,dining,1,19.2,2,99.92,3458,0,0
35562,115.48,15,gas_station,1,14.5,0,84.5,3485,0,0
5274,24.0,6,online_retail,1,0.6,3,179.3,2875,0,0
14529,96.5,17,electronics,1,17.6,3,54.41,2521,0,0
24403,37.17,17,electronics,1,10.3,1,149.1,1348,0,0
35721,68.91,7,dining,1,0.0,3,69.74,204,0,0
32517,177.56,23,electronics,1,3.0,0,116.22,1360,0,0
29020,121.67,15,online_retail,1,3.9,1,20.21,3020,0,0
35377,46.98,7,grocery,1,4.9,2,56.48,2126,0,0
35008,98.03,7,grocery,0,12.0,2,39.9,116,0,0
48292,122.71,3,grocery,1,3.3,0,96.02,2871,0,0
5758,306.47,9,gas_station,0,53.4,1,117.51,3424,0,0
12847,162.9,12,grocery,1,44.2,1,45.1,1141,0,0
19948,8.56,11,gas_station,1,25.0,3,49.27,2179,0,0
24147,16.23,6,electronics,0,8.1,3,143.28,1798,0,0
12965,285.14,10,dining,1,32.6,1,69.55,1242,0,0
45048,149.95,17,dining,0,22.5,1,85.7,2571,0,0
749,127.83,22,utilities,1,1.2,2,74.21,1375,0,0
21965,81.17,12,online_retail,1,6.8,2,79.25,3770,0,0
